"","Corp.x","Corp.Name.x","School","School.Name.x","Performance.Points...3.8..2017","Performance.Weight...3.8..2017","Growth.Points...4.8..2017","Growth.Weight...4.8..2017","Performance.Points...10..2017","Performance.Weight...10..2017","Growth.Points...10.12..2017","Growth.Weight...10.12..2017","Mult..Measures.Points...12..2017","Mult..Measures.Weight...12..2017","Overall.Points.2017","Overall.Grade.2017","Performance.Points...3.8..2018","Performance.Weight...3.8..2018","Growth.Points...4.8..2018","Growth.Weight...4.8..2018","Performance.Points...10..2018","Performance.Weight...10..2018","Growth.Points...10.12..2018","Growth.Weight...10.12..2018","Mult..Measures.Points...12..2018","Mult..Measures.Weight...12..2018","Overall.Points.2018","Overall.Grade.2018","TraditionalPublic"
"601",3500,"Kokomo School Corporation","2963","Maple Crest Middle School",31.9,0.5,84.8,0.5,NA,NA,NA,NA,NA,NA,58.4,"F",32.3,0.5,84.9,0.5,NA,NA,NA,NA,NA,NA,58.6,"F",1
"602",3500,"Kokomo School Corporation","2969","Lafayette Park Elementary School",45.3,0.5,83.8,0.5,NA,NA,NA,NA,NA,NA,64.6,"D",45.9,0.5,105.3,0.5,NA,NA,NA,NA,NA,NA,75.6,"C",1
"603",3500,"Kokomo School Corporation","2993","Pettit Park School",18.9,0.5,50.3,0.5,NA,NA,NA,NA,NA,NA,34.6,"F",28.2,0.5,102.4,0.5,NA,NA,NA,NA,NA,NA,65.3,"D",1
"604",3500,"Kokomo School Corporation","3005","Wallace Elementary School",69.2,0.5,89.2,0.5,NA,NA,NA,NA,NA,NA,79.2,"C",74.3,0.5,108.7,0.5,NA,NA,NA,NA,NA,NA,91.5,"A",1
"605",3500,"Kokomo School Corporation","3013","Kokomo High School",NA,NA,NA,NA,31.8,0.2,75.1,0.2,92,0.6,76.6,"C",NA,NA,NA,NA,24,0.2,82.9,0.2,90.5,0.6,75.7,"C",1
"606",3625,"Huntington Co Com Sch Corp","3021","Andrews Elementary School",73.6,0.5,96.2,0.5,NA,NA,NA,NA,NA,NA,84.9,"B",70.5,0.5,89.5,0.5,NA,NA,NA,NA,NA,NA,80,"B",1
"607",3625,"Huntington Co Com Sch Corp","3025","Riverview School",71.1,0.5,111.6,0.5,NA,NA,NA,NA,NA,NA,91.4,"A",62.2,0.5,99.9,0.5,NA,NA,NA,NA,NA,NA,81.1,"B",1
"608",3625,"Huntington Co Com Sch Corp","3029","Roanoke Elementary School",72,0.5,104.8,0.5,NA,NA,NA,NA,NA,NA,88.4,"B",66.8,0.5,99,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",1
"609",3625,"Huntington Co Com Sch Corp","3035","Salamonie School",80.7,0.5,94.5,0.5,NA,NA,NA,NA,NA,NA,87.6,"B",66.7,0.5,73.3,0.5,NA,NA,NA,NA,NA,NA,70,"C",1
"610",3625,"Huntington Co Com Sch Corp","3037","Lancaster Elementary School",66.5,0.5,96.3,0.5,NA,NA,NA,NA,NA,NA,81.4,"B",59.3,0.5,70.6,0.5,NA,NA,NA,NA,NA,NA,65,"D",1
"611",3625,"Huntington Co Com Sch Corp","3061","Crestview Middle School",61.8,0.5,99.6,0.5,NA,NA,NA,NA,NA,NA,80.7,"B",62.2,0.5,109.3,0.5,NA,NA,NA,NA,NA,NA,85.8,"B",1
"612",3625,"Huntington Co Com Sch Corp","3065","Huntington North High School",NA,NA,NA,NA,42.5,0.2,68.2,0.2,100.5,0.6,82.4,"B",NA,NA,NA,NA,49.6,0.2,81.6,0.2,100.2,0.6,86.4,"B",1
"613",3625,"Huntington Co Com Sch Corp","3075","Northwest Elementary School",77,0.5,98.3,0.5,NA,NA,NA,NA,NA,NA,87.7,"B",76.9,0.5,102.9,0.5,NA,NA,NA,NA,NA,NA,89.9,"B",1
"614",3625,"Huntington Co Com Sch Corp","3077","Flint Springs Elementary",62.1,0.5,110.4,0.5,NA,NA,NA,NA,NA,NA,86.3,"B",56.2,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,78.7,"C",1
"615",3625,"Huntington Co Com Sch Corp","3081","Lincoln Elementary School",44.2,0.5,70.7,0.5,NA,NA,NA,NA,NA,NA,57.5,"F",47.7,0.5,100.6,0.5,NA,NA,NA,NA,NA,NA,74.2,"C",1
"616",3640,"Medora Community School Corp","3095","Medora Elementary School",45.3,0.5,86.9,0.5,NA,NA,NA,NA,NA,NA,66.1,"D",26.5,0.5,70.6,0.5,NA,NA,NA,NA,NA,NA,48.6,"F",1
"617",3675,"Seymour Community Schools","3105","Cortland Elementary School",81.3,0.5,128.6,0.5,NA,NA,NA,NA,NA,NA,105,"A",84.4,0.5,146.4,0.5,NA,NA,NA,NA,NA,NA,115.4,"A",1
"618",3675,"Seymour Community Schools","3133","Seymour Senior High School",NA,NA,NA,NA,36.3,0.2,97.3,0.2,100,0.6,86.7,"B",NA,NA,NA,NA,38.7,0.2,105.8,0.2,100.2,0.6,89,"B",1
"619",3675,"Seymour Community Schools","3135","Margaret R Brown Elementary School",45.5,0.5,98.1,0.5,NA,NA,NA,NA,NA,NA,71.8,"C",40.3,0.5,105.4,0.5,NA,NA,NA,NA,NA,NA,72.9,"C",1
"620",3675,"Seymour Community Schools","3138","Seymour Middle School",49.3,0.5,86.9,0.5,NA,NA,NA,NA,NA,NA,68.1,"D",51.7,0.5,102.9,0.5,NA,NA,NA,NA,NA,NA,77.3,"C",1
"621",3675,"Seymour Community Schools","3141","Emerson Elementary School",75.2,0.5,100.4,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",70.1,0.5,90.2,0.5,NA,NA,NA,NA,NA,NA,80.2,"B",1
"622",3675,"Seymour Community Schools","3153","Seymour-Jackson Elementary School",42.2,0.5,93.2,0.5,NA,NA,NA,NA,NA,NA,67.7,"D",50.2,0.5,112.9,0.5,NA,NA,NA,NA,NA,NA,81.6,"B",1
"623",3675,"Seymour Community Schools","3157","Seymour-Redding Elementary School",56.6,0.5,93.1,0.5,NA,NA,NA,NA,NA,NA,74.9,"C",62.5,0.5,112.6,0.5,NA,NA,NA,NA,NA,NA,87.6,"B",1
"624",3695,"Brownstown Cnt Com Sch Corp","3107","Brownstown Central Middle School",53,0.5,84.9,0.5,NA,NA,NA,NA,NA,NA,69,"D",56.4,0.5,95.4,0.5,NA,NA,NA,NA,NA,NA,75.9,"C",1
"625",3695,"Brownstown Cnt Com Sch Corp","3126","Brownstown Central High School",NA,NA,NA,NA,52.7,0.2,108.6,0.2,100.8,0.6,92.7,"A",NA,NA,NA,NA,52.3,0.2,109.2,0.2,100.4,0.6,92.5,"A",1
"626",3710,"Crothersville Community Schools","3121","Crothersville Jr-Sr High School",69.6,0.213,94.9,0.213,38.4,0.23,NA,NA,100,0.345,78.4,"C",74.4,0.226,78.4,0.226,31.5,0.11,73.2,0.11,100,0.329,79,"C",1
"627",3710,"Crothersville Community Schools","3122","Crothersville Elementary School",63.4,0.5,81.9,0.5,NA,NA,NA,NA,NA,NA,72.7,"C",54.6,0.5,59,0.5,NA,NA,NA,NA,NA,NA,56.8,"F",1
"628",3785,"Kankakee Valley School Corp","3181","Kankakee Valley High School",NA,NA,NA,NA,43.4,0.2,91.2,0.2,101,0.6,87.5,"B",NA,NA,NA,NA,53,0.2,115,0.2,100,0.6,93.6,"A",1
"629",3785,"Kankakee Valley School Corp","3183","Kankakee Valley Middle School",61.6,0.5,90.6,0.5,NA,NA,NA,NA,NA,NA,76.1,"C",67.7,0.5,109,0.5,NA,NA,NA,NA,NA,NA,88.4,"B",1
"630",3785,"Kankakee Valley School Corp","3184","DeMotte Elementary School",74.6,0.5,103.6,0.5,NA,NA,NA,NA,NA,NA,89.1,"B",76.9,0.5,96.8,0.5,NA,NA,NA,NA,NA,NA,86.9,"B",1
"631",3785,"Kankakee Valley School Corp","3197","Wheatfield Elementary School",73.7,0.5,103.6,0.5,NA,NA,NA,NA,NA,NA,88.7,"B",78.7,0.5,96.8,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",1
"632",3785,"Kankakee Valley School Corp","3198","Kankakee Valley Intermediate Sch",71.9,0.5,103.6,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",71.7,0.5,96.8,0.5,NA,NA,NA,NA,NA,NA,84.3,"B",1
"633",3815,"Rensselaer Central School Corp","3201","Rensselaer Central High School",NA,NA,NA,NA,52.7,0.2,120,0.2,101.2,0.6,95.3,"A",NA,NA,NA,NA,49.6,0.2,97,0.2,100.5,0.6,89.6,"B",1
"634",3815,"Rensselaer Central School Corp","3205","Van Rensselaer Elementary School",64.8,0.5,99.4,0.5,NA,NA,NA,NA,NA,NA,82.1,"B",67.9,0.5,110.7,0.5,NA,NA,NA,NA,NA,NA,89.3,"B",1
"635",3815,"Rensselaer Central School Corp","3213","Rensselaer Central Primary School",64.8,0.5,99.4,0.5,NA,NA,NA,NA,NA,NA,82.1,"B",67.9,0.5,110.7,0.5,NA,NA,NA,NA,NA,NA,89.3,"B",1
"636",3815,"Rensselaer Central School Corp","3221","Rensselaer Middle School",66.6,0.5,90.7,0.5,NA,NA,NA,NA,NA,NA,78.7,"C",63.4,0.5,81.6,0.5,NA,NA,NA,NA,NA,NA,72.5,"C",1
"637",3945,"Jay School Corporation","3239","Jay County High School",NA,NA,NA,NA,48.7,0.2,70.3,0.2,100,0.6,83.8,"B",NA,NA,NA,NA,44.3,0.2,71.9,0.2,100.5,0.6,83.5,"B",1
"638",3945,"Jay School Corporation","3241","Bloomfield Elementary School",74.9,0.5,94.9,0.5,NA,NA,NA,NA,NA,NA,84.9,"B",69,0.5,91.7,0.5,NA,NA,NA,NA,NA,NA,80.4,"B",1
"639",3945,"Jay School Corporation","3247","Redkey Elementary School",75.2,0.5,92.1,0.5,NA,NA,NA,NA,NA,NA,83.7,"B",71.6,0.5,94.2,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",1
"640",3945,"Jay School Corporation","3265","East Jay County Middle School",66.5,0.5,95.2,0.5,NA,NA,NA,NA,NA,NA,80.9,"B",69,0.5,109.5,0.5,NA,NA,NA,NA,NA,NA,89.3,"B",1
"641",3945,"Jay School Corporation","3273","General Shanks Elem School",57.3,0.5,88.2,0.5,NA,NA,NA,NA,NA,NA,72.8,"C",54.2,0.5,82.9,0.5,NA,NA,NA,NA,NA,NA,68.6,"D",1
"642",3945,"Jay School Corporation","3277","Judge Haynes Elementary School",72.4,0.5,103.7,0.5,NA,NA,NA,NA,NA,NA,88.1,"B",74.5,0.5,101.4,0.5,NA,NA,NA,NA,NA,NA,88,"B",1
"643",3945,"Jay School Corporation","3287","East Elementary School",77.6,0.5,104.1,0.5,NA,NA,NA,NA,NA,NA,90.9,"A",75.8,0.5,100,0.5,NA,NA,NA,NA,NA,NA,87.9,"B",1
"644",3945,"Jay School Corporation","3289","Westlawn Elementary School",73.3,0.5,109.6,0.5,NA,NA,NA,NA,NA,NA,91.5,"A",69.4,0.5,92.4,0.5,NA,NA,NA,NA,NA,NA,80.9,"B",1
"645",3995,"Madison Consolidated Schools","3301","Deputy Elementary School",62.3,0.5,103.3,0.5,NA,NA,NA,NA,NA,NA,82.8,"B",82.3,0.5,110.4,0.5,NA,NA,NA,NA,NA,NA,96.4,"A",1
"646",3995,"Madison Consolidated Schools","3309","Madison Consolidated High School",NA,NA,NA,NA,37.1,0.2,83.8,0.2,95.3,0.6,81.4,"B",NA,NA,NA,NA,43.2,0.2,94.6,0.2,90.2,0.6,81.7,"B",1
"647",3995,"Madison Consolidated Schools","3321","Rykers' Ridge Elementary School",52.7,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,75.6,"C",57.3,0.5,87.8,0.5,NA,NA,NA,NA,NA,NA,72.6,"C",1
"648",3995,"Madison Consolidated Schools","3329","Lydia Middleton Elementary School",65.4,0.5,108.2,0.5,NA,NA,NA,NA,NA,NA,86.8,"B",64.6,0.5,108.2,0.5,NA,NA,NA,NA,NA,NA,86.4,"B",1
"649",3995,"Madison Consolidated Schools","3333","Emery O Muncie Elementary School",53.9,0.5,102.1,0.5,NA,NA,NA,NA,NA,NA,78,"C",45.1,0.5,96,0.5,NA,NA,NA,NA,NA,NA,70.6,"C",1
"650",4000,"Southwestern-Jefferson Co Con","3337","Southwestern High School",NA,NA,NA,NA,39.4,0.2,82.1,0.2,100,0.6,84.3,"B",NA,NA,NA,NA,31.3,0.2,105.4,0.2,94.6,0.6,84.1,"B",1
"651",4000,"Southwestern-Jefferson Co Con","3341","Southwestern Elementary School",54.4,0.5,81.7,0.5,NA,NA,NA,NA,NA,NA,68.1,"D",56.6,0.5,84.7,0.5,NA,NA,NA,NA,NA,NA,70.7,"C",1
"652",4000,"Southwestern-Jefferson Co Con","3343","Southwestern Middle School",45.7,0.5,79,0.5,NA,NA,NA,NA,NA,NA,62.4,"D",46.2,0.5,97.3,0.5,NA,NA,NA,NA,NA,NA,71.8,"C",1
"653",4015,"Jennings County School Corporation","3345","Jennings County High School",NA,NA,NA,NA,51.7,0.2,92.9,0.2,100.3,0.6,89.1,"B",NA,NA,NA,NA,47.6,0.2,81.4,0.2,100.2,0.6,85.9,"B",1
"654",4015,"Jennings County School Corporation","3349","Sand Creek Elementary School",57.6,0.5,84.6,0.5,NA,NA,NA,NA,NA,NA,71.1,"C",58.5,0.5,109,0.5,NA,NA,NA,NA,NA,NA,83.8,"B",1
"655",4015,"Jennings County School Corporation","3357","Scipio Elementary School",62.7,0.5,99.9,0.5,NA,NA,NA,NA,NA,NA,81.3,"B",67.3,0.5,108.3,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",1
"656",4015,"Jennings County School Corporation","3361","Graham Creek Elementary School",68.6,0.5,83.2,0.5,NA,NA,NA,NA,NA,NA,75.9,"C",78.2,0.5,122.7,0.5,NA,NA,NA,NA,NA,NA,100.5,"A",1
"657",4015,"Jennings County School Corporation","3385","Hayden Elementary School",58.6,0.5,80.2,0.5,NA,NA,NA,NA,NA,NA,69.4,"D",63.5,0.5,99.7,0.5,NA,NA,NA,NA,NA,NA,81.6,"B",1
"658",4015,"Jennings County School Corporation","3389","Brush Creek Elementary School",71.6,0.5,112.8,0.5,NA,NA,NA,NA,NA,NA,92.2,"A",71.5,0.5,114.8,0.5,NA,NA,NA,NA,NA,NA,93.2,"A",1
"659",4015,"Jennings County School Corporation","3393","Jennings County Middle School",56.7,0.5,86.4,0.5,NA,NA,NA,NA,NA,NA,71.6,"C",55.9,0.5,88.1,0.5,NA,NA,NA,NA,NA,NA,72,"C",1
"660",4015,"Jennings County School Corporation","3397","North Vernon Elementary School",74.4,0.5,92.9,0.5,NA,NA,NA,NA,NA,NA,83.7,"B",67.5,0.5,96,0.5,NA,NA,NA,NA,NA,NA,81.8,"B",1
"661",4145,"Clark-Pleasant Community Sch Corp","3401","Clark Elementary School",79.9,0.5,104.3,0.5,NA,NA,NA,NA,NA,NA,92.1,"A",73.9,0.5,97.6,0.5,NA,NA,NA,NA,NA,NA,85.8,"B",1
"662",4145,"Clark-Pleasant Community Sch Corp","3421","Whiteland Community High School",NA,NA,NA,NA,52.9,0.2,97.4,0.2,101,0.6,90.7,"A",NA,NA,NA,NA,48.3,0.2,87.4,0.2,100.7,0.6,87.6,"B",1
"663",4145,"Clark-Pleasant Community Sch Corp","3422","Grassy Creek Elementary School",69.6,0.5,83.9,0.5,NA,NA,NA,NA,NA,NA,76.8,"C",70.5,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,85.9,"B",1
"664",4145,"Clark-Pleasant Community Sch Corp","3425","Whiteland Elementary School",75.6,0.5,105.5,0.5,NA,NA,NA,NA,NA,NA,90.6,"A",76.6,0.5,103.8,0.5,NA,NA,NA,NA,NA,NA,90.2,"A",1
"665",4145,"Clark-Pleasant Community Sch Corp","3427","Clark Pleasant Middle School",70.2,0.5,107.6,0.5,NA,NA,NA,NA,NA,NA,88.9,"B",72.4,0.5,119.3,0.5,NA,NA,NA,NA,NA,NA,95.9,"A",1
"666",4145,"Clark-Pleasant Community Sch Corp","3429","Break-O-Day Elementary School",70.4,0.5,107.9,0.5,NA,NA,NA,NA,NA,NA,89.2,"B",63.2,0.5,83.9,0.5,NA,NA,NA,NA,NA,NA,73.6,"C",1
"667",4145,"Clark-Pleasant Community Sch Corp","3430","Pleasant Crossing Elementary",67.8,0.5,80.1,0.5,NA,NA,NA,NA,NA,NA,74,"C",69.3,0.5,90.1,0.5,NA,NA,NA,NA,NA,NA,79.7,"C",1
"668",4205,"Center Grove Community School Corp","3434","Sugar Grove Elementary School",80.4,0.5,106.2,0.5,NA,NA,NA,NA,NA,NA,93.3,"A",79.3,0.5,102.6,0.5,NA,NA,NA,NA,NA,NA,91,"A",1
"669",4205,"Center Grove Community School Corp","3435","Center Grove Elementary School",81,0.5,108.2,0.5,NA,NA,NA,NA,NA,NA,94.6,"A",84.4,0.5,110.7,0.5,NA,NA,NA,NA,NA,NA,97.6,"A",1
"670",4205,"Center Grove Community School Corp","3437","Center Grove High School",NA,NA,NA,NA,62,0.2,94.3,0.2,100.8,0.6,91.7,"A",NA,NA,NA,NA,69.9,0.2,111,0.2,100.5,0.6,96.5,"A",1
"671",4205,"Center Grove Community School Corp","3439","Maple Grove Elementary School",82.3,0.5,109.4,0.5,NA,NA,NA,NA,NA,NA,95.9,"A",79,0.5,101,0.5,NA,NA,NA,NA,NA,NA,90,"A",1
"672",4205,"Center Grove Community School Corp","3440","North Grove Elementary School",71.1,0.5,97.8,0.5,NA,NA,NA,NA,NA,NA,84.5,"B",69.7,0.5,96.6,0.5,NA,NA,NA,NA,NA,NA,83.2,"B",1
"673",4205,"Center Grove Community School Corp","3441","Center Grove Middle School Central",81.1,0.5,116.9,0.5,NA,NA,NA,NA,NA,NA,99,"A",80.5,0.5,113.8,0.5,NA,NA,NA,NA,NA,NA,97.2,"A",1
"674",4205,"Center Grove Community School Corp","3443","Center Grove Middle School North",73.8,0.5,109.7,0.5,NA,NA,NA,NA,NA,NA,91.8,"A",71.9,0.5,98.1,0.5,NA,NA,NA,NA,NA,NA,85,"B",1
"675",4205,"Center Grove Community School Corp","3444","Pleasant Grove Elementary School",83,0.5,94.4,0.5,NA,NA,NA,NA,NA,NA,88.7,"B",78.8,0.5,105.5,0.5,NA,NA,NA,NA,NA,NA,92.2,"A",1
"676",4215,"Edinburgh Community School Corp","3447","Edinburgh Community High School",NA,NA,NA,NA,39.7,0.2,118.8,0.2,100,0.6,91.7,"A",NA,NA,NA,NA,51,0.2,110.4,0.2,100.8,0.6,92.8,"A",1
"677",4215,"Edinburgh Community School Corp","3449","Edinburgh Comm Middle School",55.5,0.5,75.2,0.5,NA,NA,NA,NA,NA,NA,65.4,"D",57.4,0.5,90.7,0.5,NA,NA,NA,NA,NA,NA,74.1,"C",1
"678",4215,"Edinburgh Community School Corp","3452","East Side Elementary School",75.6,0.5,93.8,0.5,NA,NA,NA,NA,NA,NA,84.7,"B",69.7,0.5,104.7,0.5,NA,NA,NA,NA,NA,NA,87.2,"B",1
"679",4225,"Franklin Community School Corp","3413","Needham Elementary School",63.8,0.5,103.1,0.5,NA,NA,NA,NA,NA,NA,83.5,"B",59.3,0.5,90.7,0.5,NA,NA,NA,NA,NA,NA,75,"C",1
"680",4225,"Franklin Community School Corp","3433","Union Elementary School",71.4,0.5,76.8,0.5,NA,NA,NA,NA,NA,NA,74.1,"C",75.4,0.5,103.4,0.5,NA,NA,NA,NA,NA,NA,89.4,"B",1
"681",4225,"Franklin Community School Corp","3445","Franklin Community High School",NA,NA,NA,NA,45.2,0.2,76.1,0.2,100.6,0.6,84.6,"B",NA,NA,NA,NA,48,0.2,92,0.2,100.2,0.6,88.1,"B",1
"682",4225,"Franklin Community School Corp","3457","Franklin Community Middle School",56.1,0.5,79.2,0.5,NA,NA,NA,NA,NA,NA,67.7,"D",58.9,0.5,93.4,0.5,NA,NA,NA,NA,NA,NA,76.2,"C",1
"683",4225,"Franklin Community School Corp","3458","Custer Baker Intermediate School",68.1,0.5,90.8,0.5,NA,NA,NA,NA,NA,NA,79.5,"C",65.8,0.5,92.5,0.5,NA,NA,NA,NA,NA,NA,79.2,"C",1
"684",4225,"Franklin Community School Corp","3461","Northwood Elementary School",64,0.5,124,0.5,NA,NA,NA,NA,NA,NA,94,"A",62.4,0.5,90.5,0.5,NA,NA,NA,NA,NA,NA,76.5,"C",1
"685",4225,"Franklin Community School Corp","3465","Webb Elementary School",67.4,0.5,108.7,0.5,NA,NA,NA,NA,NA,NA,88.1,"B",49.2,0.5,94,0.5,NA,NA,NA,NA,NA,NA,71.6,"C",1
"686",4225,"Franklin Community School Corp","3467","Creekside Elementary School",73.9,0.5,106.8,0.5,NA,NA,NA,NA,NA,NA,90.4,"A",65.5,0.5,84.8,0.5,NA,NA,NA,NA,NA,NA,75.2,"C",1
"687",4245,"Greenwood Community Sch Corp","3473","Greenwood Community High Sch",NA,NA,NA,NA,62.4,0.2,103.6,0.2,100.7,0.6,93.6,"A",NA,NA,NA,NA,56.7,0.2,117.3,0.2,100.6,0.6,95.2,"A",1
"688",4245,"Greenwood Community Sch Corp","3475","Greenwood Middle School",65.6,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,82,"B",69.3,0.5,112.8,0.5,NA,NA,NA,NA,NA,NA,91.1,"A",1
"689",4245,"Greenwood Community Sch Corp","3479","Westwood Elementary School",78.3,0.5,95.2,0.5,NA,NA,NA,NA,NA,NA,86.8,"B",81.3,0.5,100.8,0.5,NA,NA,NA,NA,NA,NA,91.1,"A",1
"690",4245,"Greenwood Community Sch Corp","3481","V O Isom Central Elem School",69.2,0.5,115.5,0.5,NA,NA,NA,NA,NA,NA,92.4,"A",73.1,0.5,127.6,0.5,NA,NA,NA,NA,NA,NA,100.4,"A",1
"691",4245,"Greenwood Community Sch Corp","3483","Southwest Elementary School",73,0.5,113.9,0.5,NA,NA,NA,NA,NA,NA,93.5,"A",73.6,0.5,122.9,0.5,NA,NA,NA,NA,NA,NA,98.3,"A",1
"692",4255,"Nineveh-Hensley-Jackson United","3409","Indian Creek Elementary School",76,0.5,89.8,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",76.6,0.5,108.1,0.5,NA,NA,NA,NA,NA,NA,92.4,"A",1
"693",4315,"North Knox School Corp","3521","North Knox Primary School",58.6,0.5,102.4,0.5,NA,NA,NA,NA,NA,NA,80.5,"B",62.4,0.5,112.7,0.5,NA,NA,NA,NA,NA,NA,87.6,"B",1
"694",4315,"North Knox School Corp","3537","North Knox Jr-Sr High School",57.5,0.166,83.1,0.166,38.3,0.134,94.9,0.134,100,0.41,81.3,"B",51.3,0.177,85,0.177,33,0.129,95.1,0.129,100,0.387,79.4,"C",1
"695",4315,"North Knox School Corp","3545","North Knox Intermediate",58.6,0.5,102.4,0.5,NA,NA,NA,NA,NA,NA,80.5,"B",62.4,0.5,112.7,0.5,NA,NA,NA,NA,NA,NA,87.6,"B",1
"696",4325,"South Knox School Corp","3489","South Knox Elementary School",70.5,0.5,92,0.5,NA,NA,NA,NA,NA,NA,81.3,"B",67.9,0.5,89.8,0.5,NA,NA,NA,NA,NA,NA,78.9,"C",1
"697",4325,"South Knox School Corp","3490","South Knox Middle-High School",77.2,0.163,107.8,0.163,54.8,0.135,114.8,0.135,100,0.44,93.5,"A",67.1,0.172,95.8,0.172,63.9,0.131,126.4,0.131,100,0.393,92.3,"A",1
"698",4335,"Vincennes Community School Corp","3509","Benjamin Franklin Elementary Sch",75.5,0.5,93.7,0.5,NA,NA,NA,NA,NA,NA,84.6,"B",70.1,0.5,88.8,0.5,NA,NA,NA,NA,NA,NA,79.5,"C",1
"699",4335,"Vincennes Community School Corp","3553","Lincoln High School",NA,NA,NA,NA,40.1,0.2,91.6,0.2,100.3,0.6,86.5,"B",NA,NA,NA,NA,42.6,0.2,86.9,0.2,100.9,0.6,86.4,"B",1
"700",4335,"Vincennes Community School Corp","3557","George Rogers Clark School",55.6,0.5,80.4,0.5,NA,NA,NA,NA,NA,NA,68,"D",52.1,0.5,79.5,0.5,NA,NA,NA,NA,NA,NA,65.8,"D",1
"701",4335,"Vincennes Community School Corp","3573","James Whitcomb Riley Elem Sch",42.9,0.5,77.5,0.5,NA,NA,NA,NA,NA,NA,60.2,"D",51.3,0.5,102.1,0.5,NA,NA,NA,NA,NA,NA,76.7,"C",1
"702",4335,"Vincennes Community School Corp","3577","Tecumseh-Harrison Elementary Sch",52.1,0.5,116.1,0.5,NA,NA,NA,NA,NA,NA,84.1,"B",42,0.5,96.6,0.5,NA,NA,NA,NA,NA,NA,69.3,"D",1
"703",4335,"Vincennes Community School Corp","3581","Francis Vigo Elementary School",51.4,0.5,91.3,0.5,NA,NA,NA,NA,NA,NA,71.4,"C",43.2,0.5,77.7,0.5,NA,NA,NA,NA,NA,NA,60.5,"D",1
"704",4345,"Wawasee Community School Corp","3625","North Webster Elementary School",57,0.5,108.6,0.5,NA,NA,NA,NA,NA,NA,82.8,"B",58.5,0.5,96.9,0.5,NA,NA,NA,NA,NA,NA,77.7,"C",1
"705",4345,"Wawasee Community School Corp","3630","Wawasee Middle School",50.1,0.5,76.7,0.5,NA,NA,NA,NA,NA,NA,63.4,"D",51.3,0.5,90.1,0.5,NA,NA,NA,NA,NA,NA,70.7,"C",1
"706",4345,"Wawasee Community School Corp","3635","Milford School",59.2,0.5,85.6,0.5,NA,NA,NA,NA,NA,NA,72.4,"C",55,0.5,82.8,0.5,NA,NA,NA,NA,NA,NA,68.9,"D",1
"707",4345,"Wawasee Community School Corp","3637","Syracuse Elementary School",61.4,0.5,83.8,0.5,NA,NA,NA,NA,NA,NA,72.6,"C",55.6,0.5,71.9,0.5,NA,NA,NA,NA,NA,NA,63.8,"D",1
"708",4345,"Wawasee Community School Corp","3639","Wawasee High School",NA,NA,NA,NA,42.7,0.2,86.1,0.2,94.9,0.6,82.7,"B",NA,NA,NA,NA,39,0.2,87.8,0.2,94.5,0.6,82.1,"B",1
"709",4415,"Warsaw Community Schools","3589","Claypool Elementary School",69.6,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,85.4,"B",69.4,0.5,103.9,0.5,NA,NA,NA,NA,NA,NA,86.7,"B",1
"710",4415,"Warsaw Community Schools","3607","Lakeview Middle School",52.1,0.5,85.4,0.5,NA,NA,NA,NA,NA,NA,68.8,"D",58.6,0.5,95.8,0.5,NA,NA,NA,NA,NA,NA,77.2,"C",1
"711",4415,"Warsaw Community Schools","3608","Eisenhower Elementary School",77.3,0.5,106.1,0.5,NA,NA,NA,NA,NA,NA,91.7,"A",71.7,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,85.1,"B",1
"712",4415,"Warsaw Community Schools","3610","Harrison Elementary School",66.3,0.5,85.9,0.5,NA,NA,NA,NA,NA,NA,76.1,"C",67.1,0.5,91.7,0.5,NA,NA,NA,NA,NA,NA,79.4,"C",1
"713",4415,"Warsaw Community Schools","3653","Edgewood Middle School",67.5,0.5,91.1,0.5,NA,NA,NA,NA,NA,NA,79.3,"C",69.2,0.5,95.6,0.5,NA,NA,NA,NA,NA,NA,82.4,"B",1
"714",4415,"Warsaw Community Schools","3661","Jefferson Elementary School",61.5,0.5,107.4,0.5,NA,NA,NA,NA,NA,NA,84.5,"B",56.5,0.5,99.9,0.5,NA,NA,NA,NA,NA,NA,78.2,"C",1
"715",4415,"Warsaw Community Schools","3665","Lincoln Elementary School",75.9,0.5,109.3,0.5,NA,NA,NA,NA,NA,NA,92.6,"A",71.4,0.5,108.8,0.5,NA,NA,NA,NA,NA,NA,90.1,"A",1
"716",4415,"Warsaw Community Schools","3673","Madison Elementary School",70.4,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,84.4,"B",56.3,0.5,80.1,0.5,NA,NA,NA,NA,NA,NA,68.2,"D",1
